date,location,daily_vaccinations_raw,daily_vaccinations,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_per_million,share_doses_used
2021-02-04,Virgin Islands,825,513,8212,20625,6237,1.89,7.85,1975,5.96,19.7,4901,0.398
2021-02-05,Virgin Islands,672,518,8884,20625,6673,2.11,8.49,2211,6.38,19.7,4948,0.431
2021-02-06,Virgin Islands,582,500,9466,20625,6961,2.39,9.04,2505,6.65,19.7,4776,0.459
2021-02-07,Virgin Islands,11,496,9477,20625,6972,2.39,9.05,2505,6.66,19.7,4738,0.459
2021-02-08,Virgin Islands,52,488,9529,20625,7014,2.4,9.1,2515,6.7,19.7,4662,0.462
2021-02-09,Virgin Islands,535,479,10064,21525,7313,2.63,9.61,2751,6.99,20.56,4576,0.468
2021-02-10,Virgin Islands,654,476,10718,24275,7762,2.82,10.24,2956,7.41,23.19,4547,0.442
2021-02-11,Virgin Islands,450,422,11168,25450,8039,2.99,10.67,3129,7.68,24.31,4031,0.439
2021-02-12,Virgin Islands,523,401,11691,26425,8404,3.14,11.17,3287,8.03,25.24,3831,0.442
2021-02-13,Virgin Islands,491,388,12182,26425,8649,3.38,11.64,3533,8.26,25.24,3707,0.461
2021-02-14,Virgin Islands,106,402,12288,26425,8730,3.4,11.74,3558,8.34,25.24,3840,0.465
2021-02-15,Virgin Islands,65,403,NA,NA,NA,NA,NA,NA,NA,NA,3850,NA
2021-02-16,Virgin Islands,65,336,12418,26425,8806,3.45,11.86,3612,8.41,25.24,3210,0.47
2021-02-17,Virgin Islands,744,349,13162,26425,9302,3.69,12.57,3860,8.89,25.24,3334,0.498
2021-02-18,Virgin Islands,486,354,13648,26425,9473,3.99,13.04,4175,9.05,25.24,3382,0.516
2021-02-19,Virgin Islands,1203,451,14851,26425,10399,4.25,14.19,4452,9.93,25.24,4308,0.562
2021-02-20,Virgin Islands,975,521,15826,26425,11041,4.57,15.12,4785,10.55,25.24,4977,0.599
2021-02-21,Virgin Islands,297,548,16123,26425,11244,4.66,15.4,4879,10.74,25.24,5235,0.61
2021-02-22,Virgin Islands,64,548,16187,26425,11247,4.72,15.46,4940,10.74,25.24,5235,0.613
2021-02-23,Virgin Islands,706,639,16893,28825,11669,4.99,16.14,5224,11.15,27.54,6104,0.586
2021-02-24,Virgin Islands,554,612,17447,29525,11939,5.26,16.67,5506,11.4,28.2,5846,0.591
2021-02-25,Virgin Islands,331,590,17778,36080,12112,5.41,16.98,5664,11.57,34.47,5636,0.493
2021-02-26,Virgin Islands,906,548,18684,36080,12613,5.8,17.85,6066,12.05,34.47,5235,0.518
2021-02-27,Virgin Islands,434,470,19118,36080,12740,6.09,18.26,6373,12.17,34.47,4490,0.53
2021-02-28,Virgin Islands,251,464,19369,36080,12922,6.15,18.5,6434,12.34,34.47,4433,0.537
2021-03-01,Virgin Islands,101,469,19470,36080,12925,6.24,18.6,6531,12.35,34.47,4480,0.54
2021-03-02,Virgin Islands,266,406,19736,37680,13071,6.35,18.85,6651,12.49,35.99,3878,0.524
2021-03-03,Virgin Islands,413,386,20149,38080,13286,6.54,19.25,6849,12.69,36.38,3687,0.529
2021-03-04,Virgin Islands,1466,548,21615,38080,14414,6.87,20.65,7187,13.77,36.38,5235,0.568
2021-03-05,Virgin Islands,750,526,22365,40420,14890,7.12,21.36,7458,14.22,38.61,5025,0.553
2021-03-06,Virgin Islands,649,557,23014,40420,15380,7.28,21.98,7616,14.69,38.61,5321,0.569
2021-03-07,Virgin Islands,19,523,23033,40420,15393,7.28,22,7622,14.7,38.61,4996,0.57
2021-01-12,Virginia,NA,NA,190607,797150,NA,NA,2.23,NA,NA,9.34,NA,0.239
2021-01-13,Virginia,27229,27229,217836,845900,NA,NA,2.55,NA,NA,9.91,3190,0.258
2021-01-14,Virginia,0,13614,217836,852725,192918,NA,2.55,NA,2.26,9.99,1595,0.255
2021-01-15,Virginia,26398,17876,244234,852725,214732,0.33,2.86,28164,2.52,9.99,2094,0.286
2021-01-16,Virginia,20665,18573,NA,NA,NA,NA,NA,NA,NA,NA,2176,NA
2021-01-17,Virginia,20665,18991,NA,NA,NA,NA,NA,NA,NA,NA,2225,NA
2021-01-18,Virginia,20665,19270,NA,NA,NA,NA,NA,NA,NA,NA,2258,NA
2021-01-19,Virginia,20665,19470,326894,852725,290146,0.41,3.83,35239,3.4,9.99,2281,0.383
2021-01-20,Virginia,16472,17933,343366,962900,304160,0.44,4.02,37679,3.56,11.28,2101,0.357
2021-01-21,Virginia,18726,20608,362092,992375,320175,0.47,4.24,40340,3.75,11.63,2414,0.365
2021-01-22,Virginia,39356,22459,401448,1067775,353808,0.54,4.7,46004,4.15,12.51,2631,0.376
2021-01-23,Virginia,27849,23485,429297,1069725,376378,0.57,5.03,49007,4.41,12.53,2751,0.401
2021-01-24,Virginia,22371,23729,451668,1069725,393127,0.6,5.29,51170,4.61,12.53,2780,0.422
2021-01-25,Virginia,31305,25249,482973,1069725,415684,0.7,5.66,59852,4.87,12.53,2958,0.451
2021-01-26,Virginia,111855,38276,594828,1172375,497055,0.85,6.97,72628,5.82,13.74,4484,0.507
2021-01-27,Virginia,34191,40808,629019,1179550,524196,0.93,7.37,79443,6.14,13.82,4781,0.533
2021-01-28,Virginia,39382,43758,668401,1171750,552909,1.05,7.83,89645,6.48,13.73,5127,0.57
2021-01-29,Virginia,56367,46189,724768,1186375,598853,1.17,8.49,99790,7.02,13.9,5411,0.611
2021-01-30,Virginia,61152,50946,785920,1232350,648378,1.3,9.21,110877,7.6,14.44,5969,0.638
2021-01-31,Virginia,47301,54508,833221,1232350,687883,1.39,9.76,118612,8.06,14.44,6386,0.676
2021-02-01,Virginia,37599,55407,870820,1232350,718113,1.48,10.2,125933,8.41,14.44,6491,0.707
2021-02-02,Virginia,30393,43769,901213,1306800,742017,1.55,10.56,132292,8.69,15.31,5128,0.69
2021-02-03,Virginia,21727,41989,922940,1370975,757544,1.62,10.81,138321,8.88,16.06,4919,0.673
2021-02-04,Virginia,26126,40095,949066,1381375,774590,1.72,11.12,146937,9.07,16.18,4697,0.687
2021-02-05,Virginia,44782,38440,993848,1387775,805624,1.87,11.64,159239,9.44,16.26,4504,0.716
2021-02-06,Virginia,58729,38094,1052577,1387775,842587,2.12,12.33,180751,9.87,16.26,4463,0.758
2021-02-07,Virginia,50793,38593,1103370,1387775,875842,2.32,12.93,198115,10.26,16.26,4521,0.795
2021-02-08,Virginia,32269,37831,1135639,1387775,897049,2.45,13.3,209104,10.51,16.26,4432,0.818
2021-02-09,Virginia,25951,37197,1161590,1544150,912014,2.58,13.61,219823,10.68,18.09,4358,0.752
2021-02-10,Virginia,25750,37771,1187340,1559275,925586,2.71,13.91,231608,10.84,18.27,4425,0.761
2021-02-11,Virginia,35859,39162,1223199,1589875,945182,2.9,14.33,247784,11.07,18.63,4588,0.769
2021-02-12,Virginia,51639,40141,1274838,1590575,971199,3.2,14.94,273106,11.38,18.63,4703,0.801
2021-02-13,Virginia,55467,39675,1330305,1596425,993156,3.59,15.59,306484,11.64,18.7,4648,0.833
2021-02-14,Virginia,24926,35980,1355231,1596425,1004422,3.75,15.88,320109,11.77,18.7,4215,0.849
2021-02-15,Virginia,38135,36818,NA,NA,NA,NA,NA,NA,NA,NA,4314,NA
2021-02-16,Virginia,38135,38559,1431501,1648500,1046408,4.15,16.77,354097,12.26,19.31,4517,0.868
2021-02-17,Virginia,28602,38966,1460103,1714800,1060294,4.32,17.11,368764,12.42,20.09,4565,0.851
2021-02-18,Virginia,43683,40084,1503786,1714800,1076555,4.64,17.62,396059,12.61,20.09,4696,0.877
2021-02-19,Virginia,141699,52950,1645485,1942700,1154362,5.39,19.28,459751,13.52,22.76,6203,0.847
2021-02-20,Virginia,25732,48702,1671217,1948550,1162487,5.59,19.58,477252,13.62,22.83,5706,0.858
2021-02-21,Virginia,34077,50009,1705294,1949525,1172647,5.87,19.98,501118,13.74,22.84,5859,0.875
2021-02-22,Virginia,30157,48869,1735451,1949525,1183068,6.1,20.33,520814,13.86,22.84,5725,0.89
2021-02-23,Virginia,30476,47775,1765927,2283165,1197154,6.29,20.69,537009,14.03,26.75,5597,0.773
2021-02-24,Virginia,37578,49057,1803505,2360275,1213282,6.54,21.13,558330,14.22,27.65,5747,0.764
2021-02-25,Virginia,45269,49284,1848774,2368825,1229982,6.87,21.66,586723,14.41,27.75,5774,0.78
2021-02-26,Virginia,74014,39615,1922788,2428885,1257635,7.41,22.53,632836,14.73,28.46,4641,0.792
2021-02-27,Virginia,79946,47360,2002734,2536495,1306124,7.78,23.46,664132,15.3,29.72,5549,0.79
2021-02-28,Virginia,83460,54414,2086194,2536495,1336428,8.4,24.44,717061,15.66,29.72,6375,0.822
2021-03-01,Virginia,50732,57354,2136926,2536495,1367037,8.64,25.04,737028,16.02,29.72,6719,0.842
2021-03-02,Virginia,34501,57929,2171427,2735305,1389614,8.77,25.44,748805,16.28,32.05,6787,0.794
2021-03-03,Virginia,49221,59592,2220648,2762975,1418234,9.01,26.02,769180,16.62,32.37,6982,0.804
2021-03-04,Virginia,63804,62240,2284452,2784575,1455705,9.31,26.76,794630,17.06,32.62,7292,0.82
2021-03-05,Virginia,57997,59952,2342449,2825165,1489060,9.59,27.44,818962,17.44,33.1,7024,0.829
2021-03-06,Virginia,50231,55707,2392680,2881325,1518467,9.84,28.03,839517,17.79,33.76,6526,0.83
2021-03-07,Virginia,53252,51391,2445932,2881325,1552327,10.06,28.66,858640,18.19,33.76,6021,0.849
2021-01-12,Washington,NA,NA,195567,567725,162105,0.23,2.57,17689,2.13,7.46,NA,0.344
2021-01-13,Washington,12671,12671,208238,572600,169650,0.3,2.74,22625,2.23,7.52,1664,0.364
2021-01-14,Washington,17000,14836,225238,655575,187450,NA,2.96,NA,2.46,8.61,1948,0.344
2021-01-15,Washington,17368,15680,242606,696175,200682,0.42,3.19,31581,2.64,9.14,2059,0.348
2021-01-16,Washington,19648.5,16672,NA,NA,NA,NA,NA,NA,NA,NA,2189,NA
2021-01-17,Washington,19648.5,17267,NA,NA,NA,NA,NA,NA,NA,NA,2268,NA
2021-01-18,Washington,19648.5,17664,NA,NA,NA,NA,NA,NA,NA,NA,2320,NA
2021-01-19,Washington,19648.5,17948,321200,696175,265507,0.59,4.22,45237,3.49,9.14,2357,0.461
2021-01-20,Washington,25565,19790,346765,805000,286500,0.65,4.55,49731,3.76,10.57,2599,0.431
2021-01-21,Washington,26658,21169,373423,820875,306942,0.73,4.9,55902,4.03,10.78,2780,0.455
2021-01-22,Washington,29712,22933,403135,829950,330357,0.82,5.29,62152,4.34,10.9,3012,0.486
2021-01-23,Washington,33862,24963,436997,846625,359217,0.88,5.74,67127,4.72,11.12,3278,0.516
2021-01-24,Washington,12388,23926,449385,846625,370231,0.9,5.9,68486,4.86,11.12,3142,0.531
2021-01-25,Washington,39400,26748,488785,846625,404326,0.97,6.42,73738,5.31,11.12,3513,0.577
2021-01-26,Washington,18825,26630,507610,960800,420728,1,6.67,76144,5.52,12.62,3497,0.528
2021-01-27,Washington,26835,26811,534445,981050,441895,1.07,7.02,81786,5.8,12.88,3521,0.545
2021-01-28,Washington,36690,28245,571135,1003550,468528,1.2,7.5,91733,6.15,13.18,3709,0.569
2021-01-29,Washington,35936,29134,607071,1005500,496008,1.31,7.97,99955,6.51,13.2,3826,0.604
2021-01-30,Washington,36880,29565,643951,1031400,524466,1.42,8.46,108221,6.89,13.54,3883,0.624
2021-01-31,Washington,40393,33566,684344,1031400,555505,1.54,8.99,117398,7.3,13.54,4408,0.664
2021-02-01,Washington,36259,33117,720603,1031400,582420,1.66,9.46,126672,7.65,13.54,4349,0.699
2021-02-02,Washington,21166,33451,741769,1129025,599313,1.72,9.74,130908,7.87,14.83,4393,0.657
2021-02-03,Washington,24185,33073,765954,1163675,616340,1.81,10.06,137930,8.09,15.28,4343,0.658
2021-02-04,Washington,31404,32318,797358,1168625,637940,1.94,10.47,147498,8.38,15.35,4244,0.682
2021-02-05,Washington,30586,31553,827944,1172525,658508,2.07,10.87,157317,8.65,15.4,4144,0.706
2021-02-06,Washington,39829,31975,867773,1208600,684484,2.24,11.4,170990,8.99,15.87,4199,0.718
2021-02-07,Washington,37345,31539,905118,1208600,709023,2.41,11.89,183657,9.31,15.87,4142,0.749
2021-02-08,Washington,32808,31046,937926,1208600,731739,2.54,12.32,193678,9.61,15.87,4077,0.776
2021-02-09,Washington,13278,29919,951204,1364750,740234,2.6,12.49,198379,9.72,17.92,3929,0.697
2021-02-10,Washington,57742,34713,1008946,1405100,780179,2.83,13.25,215824,10.24,18.45,4559,0.718
2021-02-11,Washington,31098,34669,1040044,1429050,797359,3.02,13.66,229588,10.47,18.77,4553,0.728
2021-02-12,Washington,40466,36081,1080510,1437825,819728,3.25,14.19,247481,10.76,18.88,4738,0.751
2021-02-13,Washington,41269,36287,1121779,1437825,844801,3.46,14.73,263257,11.09,18.88,4765,0.78
2021-02-14,Washington,44692,37336,1166471,1437825,870853,3.7,15.32,281718,11.44,18.88,4903,0.811
2021-02-15,Washington,17406.5,35136,NA,NA,NA,NA,NA,NA,NA,NA,4614,NA
2021-02-16,Washington,17406.5,35726,1201284,1453425,890282,3.9,15.78,296840,11.69,19.09,4692,0.827
2021-02-17,Washington,24636,30996,1225920,1500225,898805,4.11,16.1,312815,11.8,19.7,4070,0.817
2021-02-18,Washington,29844,30817,1255764,1500325,914138,4.3,16.49,327192,12,19.7,4047,0.837
2021-02-19,Washington,106433,40241,1362197,1601125,982469,4.79,17.89,364470,12.9,21.03,5285,0.851
2021-02-20,Washington,45032,40779,1407229,1619340,1001775,5.12,18.48,389841,13.16,21.26,5355,0.869
2021-02-21,Washington,37278,39719,1444507,1619340,1016677,5.4,18.97,411387,13.35,21.26,5216,0.892
2021-02-22,Washington,34845,42211,1479352,1619340,1027798,5.71,19.43,434996,13.5,21.26,5543,0.914
2021-02-23,Washington,14220,41755,1493572,1920320,1033551,5.82,19.61,443371,13.57,25.22,5483,0.778
2021-02-24,Washington,20844,41214,1514416,2013420,1042072,5.98,19.89,455469,13.68,26.44,5412,0.752
2021-02-25,Washington,48009,43809,1562425,2094570,1060262,6.37,20.52,484767,13.92,27.51,5753,0.746
2021-02-26,Washington,46765,35285,1609190,2166300,1077904,6.74,21.13,513570,14.16,28.45,4634,0.743
2021-02-27,Washington,57649,37087,1666839,2245010,1101969,7.18,21.89,546859,14.47,29.48,4870,0.742
2021-02-28,Washington,62369,40672,1729208,2245010,1130786,7.62,22.71,580143,14.85,29.48,5341,0.77
2021-03-01,Washington,70822,45811,1800030,2245010,1162447,8.13,23.64,618834,15.26,29.48,6016,0.802
2021-03-02,Washington,41130,49655,1841160,2443300,1182328,8.4,24.18,639927,15.53,32.09,6521,0.754
2021-03-03,Washington,47038,53397,1888198,2517210,1206474,8.7,24.8,662168,15.84,33.06,7012,0.75
2021-03-04,Washington,54679,54350,1942877,2572750,1239194,8.98,25.51,683690,16.27,33.79,7137,0.755
2021-03-05,Washington,58155,55977,2001032,2628620,1271687,9.31,26.28,708708,16.7,34.52,7351,0.761
2021-03-06,Washington,70435,57804,2071467,2657880,1316519,9.64,27.2,733727,17.29,34.9,7591,0.779
2021-03-07,Washington,72449,59244,2143916,2657880,1362343,9.98,28.15,760004,17.89,34.9,7780,0.807
2021-01-12,West Virginia,NA,NA,103330,160975,NA,NA,5.77,NA,NA,8.98,NA,0.642
2021-01-13,West Virginia,7379,7379,110709,160975,NA,NA,6.18,NA,NA,8.98,4117,0.688
2021-01-14,West Virginia,7951,7665,118660,160975,99061,NA,6.62,NA,5.53,8.98,4277,0.737
2021-01-15,West Virginia,15547,10292,134207,205475,113034,1.18,7.49,21162,6.31,11.46,5743,0.653
2021-01-16,West Virginia,4612.5,8872,NA,NA,NA,NA,NA,NA,NA,NA,4950,NA
2021-01-17,West Virginia,4612.5,8020,NA,NA,NA,NA,NA,NA,NA,NA,4475,NA
2021-01-18,West Virginia,4612.5,7452,NA,NA,NA,NA,NA,NA,NA,NA,4158,NA
2021-01-19,West Virginia,4612.5,7047,152657,205475,128923,1.32,8.52,23723,7.19,11.46,3932,0.743
2021-01-20,West Virginia,5964,6845,158621,231800,132929,1.43,8.85,25681,7.42,12.93,3819,0.684
2021-01-21,West Virginia,8927,6984,167548,231800,135950,1.76,9.35,31587,7.59,12.93,3897,0.723
2021-01-22,West Virginia,13214,6651,180762,231800,145361,1.98,10.09,35390,8.11,12.93,3711,0.78
2021-01-23,West Virginia,14082,8004,194844,243100,156854,2.12,10.87,37979,8.75,13.56,4466,0.801
2021-01-24,West Virginia,8039,8493,202883,243100,163801,2.18,11.32,39071,9.14,13.56,4739,0.835
2021-01-25,West Virginia,1109,7992,203992,243100,164528,2.2,11.38,39453,9.18,13.56,4459,0.839
2021-01-26,West Virginia,6500,8262,210492,278400,167660,2.39,11.74,42821,9.35,15.53,4610,0.756
2021-01-27,West Virginia,4434,8044,214926,278400,169671,2.53,11.99,45244,9.47,15.53,4488,0.772
2021-01-28,West Virginia,9678,8151,224604,278400,173750,2.84,12.53,50843,9.7,15.53,4548,0.807
2021-01-29,West Virginia,15359,8457,239963,278400,181839,3.24,13.39,58113,10.15,15.53,4719,0.862
2021-01-30,West Virginia,16438,8794,256401,305200,191225,3.64,14.31,65165,10.67,17.03,4907,0.84
2021-01-31,West Virginia,3373,8127,259774,305200,192580,3.75,14.5,67183,10.75,17.03,4535,0.851
2021-02-01,West Virginia,551,8048,260325,305200,192951,3.76,14.53,67363,10.77,17.03,4491,0.853
2021-02-02,West Virginia,3880,7673,264205,325100,194301,3.9,14.74,69893,10.84,18.14,4281,0.813
2021-02-03,West Virginia,3860,7591,268065,328600,195200,4.04,14.96,72456,10.89,18.34,4236,0.816
2021-02-04,West Virginia,8688,7450,276753,328600,197939,4.38,15.44,78405,11.04,18.34,4157,0.842
2021-02-05,West Virginia,15066,7408,291819,328600,203731,4.89,16.28,87679,11.37,18.34,4134,0.888
2021-02-06,West Virginia,23051,8353,314870,357000,214301,5.59,17.57,100159,11.96,19.92,4661,0.882
2021-02-07,West Virginia,7176,8896,322046,357000,217613,5.8,17.97,104023,12.14,19.92,4964,0.902
2021-02-08,West Virginia,1341,9009,323387,357000,218266,5.84,18.05,104711,12.18,19.92,5027,0.906
2021-02-09,West Virginia,4027,9030,327414,380400,219723,6.01,18.27,107679,12.26,21.23,5039,0.861
2021-02-10,West Virginia,5163,9216,332577,380400,222233,6.16,18.56,110332,12.4,21.23,5142,0.874
2021-02-11,West Virginia,8203,9147,340780,387400,226323,6.39,19.02,114445,12.63,21.62,5104,0.88
2021-02-12,West Virginia,10647,8515,351427,387700,230596,6.74,19.61,120819,12.87,21.63,4751,0.906
2021-02-13,West Virginia,24686,8749,376113,395600,242233,7.47,20.99,133868,13.52,22.07,4882,0.951
2021-02-14,West Virginia,10470,9220,386583,395600,247689,7.75,21.57,138882,13.82,22.07,5145,0.977
2021-02-15,West Virginia,3530,9532,NA,NA,NA,NA,NA,NA,NA,NA,5319,NA
2021-02-16,West Virginia,3530,9461,393643,429800,250814,7.97,21.96,142817,14,23.98,5279,0.916
2021-02-17,West Virginia,2366,9062,396009,441500,251627,8.06,22.1,144370,14.04,24.64,5057,0.897
2021-02-18,West Virginia,7523,8965,403532,441500,254778,8.3,22.52,148742,14.22,24.64,5002,0.914
2021-02-19,West Virginia,37082,12741,440614,481225,279255,9,24.59,161329,15.58,26.85,7109,0.916
2021-02-20,West Virginia,17473,11711,458087,481225,288262,9.47,25.56,169795,16.08,26.85,6535,0.952
2021-02-21,West Virginia,5426,10990,463513,481225,290411,9.66,25.86,173068,16.2,26.85,6132,0.963
2021-02-22,West Virginia,2080,10783,465593,481225,291272,9.72,25.98,174287,16.25,26.85,6017,0.968
2021-02-23,West Virginia,5050,11000,470643,512865,293891,9.86,26.26,176709,16.4,28.62,6138,0.918
2021-02-24,West Virginia,3834,11210,474477,556135,295452,9.99,26.48,178975,16.49,31.03,6255,0.853
2021-02-25,West Virginia,11058,11715,485535,568255,300110,10.34,27.09,185374,16.75,31.71,6537,0.854
2021-02-26,West Virginia,16378,8757,501913,571155,308262,10.8,28.01,193594,17.2,31.87,4886,0.879
2021-02-27,West Virginia,24146,9710,526059,605255,320183,11.48,29.35,205801,17.87,33.77,5418,0.869
2021-02-28,West Virginia,6236,9826,532295,605255,322459,11.7,29.7,209759,17.99,33.77,5483,0.879
2021-03-01,West Virginia,1758,9780,534053,605255,323332,11.75,29.8,210642,18.04,33.77,5457,0.882
2021-03-02,West Virginia,2481,9413,536534,644595,324863,11.81,29.94,211589,18.13,35.97,5252,0.832
2021-03-03,West Virginia,4919,9568,541453,652465,327437,11.94,30.21,213929,18.27,36.41,5339,0.83
2021-03-04,West Virginia,11996,9702,553449,659465,335690,12.15,30.88,217666,18.73,36.8,5414,0.839
2021-03-05,West Virginia,21024,10366,574473,680665,350207,12.51,32.06,224165,19.54,37.98,5784,0.844
2021-03-06,West Virginia,19645,9723,594118,723565,363204,12.88,33.15,230801,20.27,40.37,5425,0.821
2021-03-07,West Virginia,7322,9878,601440,723565,368186,13.01,33.56,233139,20.54,40.37,5512,0.831
2021-01-12,Wisconsin,NA,NA,137253,429500,125895,0.19,2.36,11343,2.16,7.38,NA,0.32
2021-01-13,Wisconsin,0,0,137253,435900,125895,0.19,2.36,11343,2.16,7.49,0,0.315
2021-01-14,Wisconsin,12702,6351,149955,437900,135841,NA,2.58,NA,2.33,7.52,1091,0.342
2021-01-15,Wisconsin,19848,10850,169803,437900,151387,0.29,2.92,17108,2.6,7.52,1863,0.388
2021-01-16,Wisconsin,10923.75,10868,NA,NA,NA,NA,NA,NA,NA,NA,1867,NA
2021-01-17,Wisconsin,10923.75,10880,NA,NA,NA,NA,NA,NA,NA,NA,1869,NA
2021-01-18,Wisconsin,10923.75,10887,NA,NA,NA,NA,NA,NA,NA,NA,1870,NA
2021-01-19,Wisconsin,10923.75,10892,213498,437900,188144,0.41,3.67,23641,3.23,7.52,1871,0.488
2021-01-20,Wisconsin,8994,12177,222492,538325,193461,0.47,3.82,27312,3.32,9.25,2091,0.413
2021-01-21,Wisconsin,16266,12686,238758,577325,204746,0.55,4.1,32268,3.52,9.92,2179,0.414
2021-01-22,Wisconsin,22063,13003,260821,597225,221067,0.65,4.48,37901,3.8,10.26,2233,0.437
2021-01-23,Wisconsin,24809,14986,285630,610100,241512,0.73,4.91,42229,4.15,10.48,2574,0.468
2021-01-24,Wisconsin,22660,16663,308290,610100,260664,0.78,5.3,45641,4.48,10.48,2862,0.505
2021-01-25,Wisconsin,7586,16186,315876,610100,266481,0.81,5.42,47409,4.58,10.48,2780,0.518
2021-01-26,Wisconsin,2220,14943,318096,685100,268091,0.82,5.46,48017,4.6,11.77,2566,0.464
2021-01-27,Wisconsin,17423,16147,335519,790400,281166,0.9,5.76,52332,4.83,13.58,2773,0.424
2021-01-28,Wisconsin,26398,17594,361917,793050,302339,0.99,6.22,57508,5.19,13.62,3022,0.456
2021-01-29,Wisconsin,44952,20864,406869,793750,339296,1.12,6.99,65354,5.83,13.63,3583,0.513
2021-01-30,Wisconsin,43382,23517,450251,795050,375931,1.24,7.73,71976,6.46,13.66,4039,0.566
2021-01-31,Wisconsin,40807,26110,491058,795050,409614,1.36,8.43,78902,7.03,13.66,4484,0.618
2021-02-01,Wisconsin,22327,28216,513385,795050,429609,1.39,8.82,81097,7.38,13.66,4846,0.646
2021-02-02,Wisconsin,8649,29134,522034,900250,437456,1.4,8.97,81523,7.51,15.46,5004,0.58
2021-02-03,Wisconsin,26138,30379,548172,922900,457768,1.46,9.41,84830,7.86,15.85,5218,0.594
2021-02-04,Wisconsin,740,26714,548912,925800,458321,1.46,9.43,84998,7.87,15.9,4588,0.593
2021-02-05,Wisconsin,46240,26898,595152,926300,491942,1.66,10.22,96850,8.45,15.91,4620,0.643
2021-02-06,Wisconsin,43089,26856,638241,926300,521331,1.89,10.96,110306,8.95,15.91,4613,0.689
2021-02-07,Wisconsin,104286,35924,742527,926300,581413,2.63,12.75,153227,9.99,15.91,6170,0.802
2021-02-08,Wisconsin,20725,35695,763252,926300,595912,2.73,13.11,159160,10.24,15.91,6131,0.824
2021-02-09,Wisconsin,6062,35326,769314,1045950,600268,2.76,13.21,160627,10.31,17.96,6067,0.736
2021-02-10,Wisconsin,27389,35504,796703,1059200,619711,2.89,13.68,168029,10.64,18.19,6098,0.752
2021-02-11,Wisconsin,29572,39623,826275,1080700,640058,3.03,14.19,176673,10.99,18.56,6805,0.765
2021-02-12,Wisconsin,38201,38475,864476,1080800,664353,3.26,14.85,190059,11.41,18.56,6608,0.8
2021-02-13,Wisconsin,51653,39698,916129,1082100,689583,3.71,15.73,216092,11.84,18.58,6818,0.847
2021-02-14,Wisconsin,39283,30412,955412,1082100,709908,4.03,16.41,234709,12.19,18.58,5223,0.883
2021-02-15,Wisconsin,18139.5,30043,NA,NA,NA,NA,NA,NA,NA,NA,5160,NA
2021-02-16,Wisconsin,18139.5,31768,991691,1223525,736864,4.18,17.03,243483,12.66,21.01,5456,0.811
2021-02-17,Wisconsin,20800,30827,1012491,1238725,748247,4.34,17.39,252667,12.85,21.28,5295,0.817
2021-02-18,Wisconsin,27654,30553,1040145,1243125,762117,4.57,17.86,266163,13.09,21.35,5247,0.837
2021-02-19,Wisconsin,97250,38988,1137395,1300325,818760,5.26,19.54,306537,14.06,22.33,6696,0.875
2021-02-20,Wisconsin,51236,38929,1188631,1301825,841506,5.75,20.42,334625,14.45,22.36,6686,0.913
2021-02-21,Wisconsin,41988,39315,1230619,1301825,858185,6.17,21.14,359360,14.74,22.36,6752,0.945
2021-02-22,Wisconsin,21703,39824,1252322,1301825,867121,6.39,21.51,371843,14.89,22.36,6840,0.962
2021-02-23,Wisconsin,7325,38279,1259647,1401205,869836,6.46,21.63,376139,14.94,24.07,6574,0.899
2021-02-24,Wisconsin,23076,38605,1282723,1447395,878042,6.71,22.03,390586,15.08,24.86,6630,0.886
2021-02-25,Wisconsin,31465,39149,1314188,1579565,889210,7.05,22.57,410457,15.27,27.13,6724,0.832
2021-02-26,Wisconsin,45755,31793,1359943,1588265,907620,7.51,23.36,437472,15.59,27.28,5460,0.856
